2.65,0.42
2.66,0.42
2.67,0.42
2.68,0.43
2.69,0.43
2.70,0.44
2.71,0.45
2.72,0.47
2.73,0.48
2.74,0.50
2.75,0.51
2.76,0.54
2.77,0.55
2.78,0.57
2.79,0.59
2.80,0.61
2.81,0.62
2.82,0.66
2.83,0.67
2.84,0.69
2.85,0.71
2.86,0.71
2.87,0.71
2.88,0.71
2.89,0.70
2.90,0.71
2.91,0.71
2.92,0.71
2.93,0.71
2.94,0.71
2.95,0.71
2.96,0.71
2.97,0.71
2.98,0.71
2.99,0.71
3.00,0.70
3.01,0.70
3.02,0.68
3.03,0.64
3.04,0.62
3.05,0.60
3.06,0.57
3.07,0.55
3.08,0.52
3.09,0.49
3.10,0.46
3.11,0.43
3.12,0.41
3.13,0.39
3.14,0.36
3.15,0.34
3.16,0.32
3.17,0.30
3.18,0.28
3.19,0.27
3.20,0.25
3.21,0.24
3.22,0.24
3.23,0.24
3.24,0.24
3.25,0.24
3.26,0.25
3.27,0.26
3.28,0.27
3.29,0.29
3.30,0.31
3.31,0.33
3.32,0.35
3.33,0.38
3.34,0.40
3.35,0.42
3.36,0.44
3.37,0.47
3.38,0.50
3.39,0.52
3.40,0.54
3.41,0.58
3.42,0.59
3.43,0.61
3.44,0.64
3.45,0.65
3.46,0.66
3.47,0.67
3.48,0.68
3.49,0.70
3.50,0.69
3.51,0.69
3.52,0.70
3.53,0.68
3.54,0.68
3.55,0.67
3.56,0.65
3.57,0.64
3.58,0.63
3.59,0.61
3.60,0.59
3.61,0.57
3.62,0.55
3.63,0.53
3.64,0.51
3.65,0.49
3.66,0.47
3.67,0.45
3.68,0.43
3.69,0.41
3.70,0.40
3.71,0.38
3.72,0.36
3.73,0.35
3.74,0.33
3.75,0.32
3.76,0.32
3.77,0.31
3.78,0.31
3.79,0.31
3.80,0.31
3.81,0.31
3.82,0.32
3.83,0.33
3.84,0.34
3.85,0.35
3.86,0.37
3.87,0.39
3.88,0.40
3.89,0.41
3.90,0.43
3.91,0.45
3.92,0.47
3.93,0.49
3.94,0.51
3.95,0.53
3.96,0.55
3.97,0.57
3.98,0.58
3.99,0.60
4.00,0.61
4.01,0.62
4.02,0.65
4.03,0.64
4.04,0.66
4.05,0.66
4.06,0.65
4.07,0.65
4.08,0.65
4.09,0.64
4.10,0.65
4.11,0.63
4.12,0.63
4.13,0.61
4.14,0.60
4.15,0.58
4.16,0.57
4.17,0.57
4.18,0.54
4.19,0.53
4.20,0.51
4.21,0.49
4.22,0.48
4.23,0.46
4.24,0.45
4.25,0.43
4.26,0.42
4.27,0.41
4.28,0.40
4.29,0.39
4.30,0.39
4.31,0.38
4.32,0.38
4.33,0.37
4.34,0.37
4.35,0.37
4.36,0.38
4.37,0.38
4.38,0.39
4.39,0.39
4.40,0.40
4.41,0.40
4.42,0.41
4.43,0.43
4.44,0.44
4.45,0.45
4.46,0.47
4.47,0.48
4.48,0.50
4.49,0.51
4.50,0.52
4.51,0.54
4.52,0.56
4.53,0.56
4.54,0.57
4.55,0.58
4.56,0.60
4.57,0.60
4.58,0.61
4.59,0.61
4.60,0.62
4.61,0.62
4.62,0.62
4.63,0.62
4.64,0.62
4.65,0.61
4.66,0.61
4.67,0.60
4.68,0.59
4.69,0.59
4.70,0.58
4.71,0.56
4.72,0.56
4.73,0.55
4.74,0.53
4.75,0.52
4.76,0.51
4.77,0.50
4.78,0.49
4.79,0.47
4.80,0.46
4.81,0.45
4.82,0.44
4.83,0.44
4.84,0.43
4.85,0.42
4.86,0.42
4.87,0.41
4.88,0.41
4.89,0.41
4.90,0.41
4.91,0.41
4.92,0.41
4.93,0.42
4.94,0.42
4.95,0.43
4.96,0.43
4.97,0.44
4.98,0.45
4.99,0.46
5.00,0.47
5.01,0.48
5.02,0.49
5.03,0.50
5.04,0.51
5.05,0.53
5.06,0.54
5.07,0.55
5.08,0.55
5.09,0.56
5.10,0.57
5.11,0.58
5.12,0.58
5.13,0.59
5.14,0.60
5.15,0.60
5.16,0.60
5.17,0.60
5.18,0.61
5.19,0.60
5.20,0.60
5.21,0.60
5.22,0.59
5.23,0.59
5.24,0.58
5.25,0.57
5.26,0.56
5.27,0.56
5.28,0.55
5.29,0.54
5.30,0.53
5.31,0.52
5.32,0.52
5.33,0.50
5.34,0.50
5.35,0.49
5.36,0.48
5.37,0.47
5.38,0.46
5.39,0.46
5.40,0.45
5.41,0.45
5.42,0.45
5.43,0.44
5.44,0.44
5.45,0.44
5.46,0.44
5.47,0.44
5.48,0.45
5.49,0.45
5.50,0.45
5.51,0.46
5.52,0.46
5.53,0.47
5.54,0.47
5.55,0.48
5.56,0.49
5.57,0.50
5.58,0.50
5.59,0.51
5.60,0.52
5.61,0.53
5.62,0.53
5.63,0.54
5.64,0.55
5.65,0.55
5.66,0.57
5.67,0.56
5.68,0.57
5.69,0.58
5.70,0.58
5.71,0.58
5.72,0.59
5.73,0.59
5.74,0.59
5.75,0.58
5.76,0.58
5.77,0.58
5.78,0.57
5.79,0.57
5.80,0.56
5.81,0.57
5.82,0.56
5.83,0.55
5.84,0.56
5.85,0.54
5.86,0.53
5.87,0.53
5.88,0.52
5.89,0.52
5.90,0.51
5.91,0.50
5.92,0.50
5.93,0.49
5.94,0.49
5.95,0.48
5.96,0.48
5.97,0.47
5.98,0.47
5.99,0.47
6.00,0.47
6.01,0.47
6.02,0.47
6.03,0.47
6.04,0.47
6.05,0.47
6.06,0.48
6.07,0.48
6.08,0.48
6.09,0.49
6.10,0.49
6.11,0.50
6.12,0.50
6.13,0.51
6.14,0.52
6.15,0.52
6.16,0.53
6.17,0.54
6.18,0.54
6.19,0.55
6.20,0.55
6.21,0.55
6.22,0.56
6.23,0.56
6.24,0.57
6.25,0.58
6.26,0.57
6.27,0.58
6.28,0.57
6.29,0.57
6.30,0.57
6.31,0.57
6.32,0.58
6.33,0.57
6.34,0.57
6.35,0.57
6.36,0.57
6.37,0.57
6.38,0.56
6.39,0.55
6.40,0.54
6.41,0.55
6.42,0.54
6.43,0.53
6.44,0.54
6.45,0.52
6.46,0.52
6.47,0.52
6.48,0.51
6.49,0.51
6.50,0.50
6.51,0.50
6.52,0.50
6.53,0.50
6.54,0.49
6.55,0.49
6.56,0.49
6.57,0.49
6.58,0.49
6.59,0.49
6.60,0.49
6.61,0.49
6.62,0.50
6.63,0.50
6.64,0.50
6.65,0.51
6.66,0.51
6.67,0.51
6.68,0.52
6.69,0.52
6.70,0.53
6.71,0.53
6.72,0.53
6.73,0.55
6.74,0.54
6.75,0.54
6.76,0.55
6.77,0.55
6.78,0.55
6.79,0.56
6.80,0.57
6.81,0.56
6.82,0.57
6.83,0.57
6.84,0.57
6.85,0.57
6.86,0.57
6.87,0.57
6.88,0.56
6.89,0.58
6.90,0.56
6.91,0.57
6.92,0.56
6.93,0.56
6.94,0.56
6.95,0.56
6.96,0.55
6.97,0.55
6.98,0.54
6.99,0.54
7.00,0.54
7.01,0.53
7.02,0.53
7.03,0.53
7.04,0.53
7.05,0.53
7.06,0.52
7.07,0.52
7.08,0.52
7.09,0.52
7.10,0.51
7.11,0.51
7.12,0.51
7.13,0.51
7.14,0.51
7.15,0.51
7.16,0.51
7.17,0.52
7.18,0.52
7.19,0.52
7.20,0.52
7.21,0.52
7.22,0.52
7.23,0.52
7.24,0.53
7.25,0.54
7.26,0.54
7.27,0.54
7.28,0.54
7.29,0.54
7.30,0.55
7.31,0.56
7.32,0.55
7.33,0.55
7.34,0.56
7.35,0.56
7.36,0.56
7.37,0.56
7.38,0.57
7.39,0.56
7.40,0.56
7.41,0.56
7.42,0.57
7.43,0.56
7.44,0.56
7.45,0.56
7.46,0.57
7.47,0.57
7.48,0.55
7.49,0.57
7.50,0.55
7.51,0.57
7.52,0.55
7.53,0.56
7.54,0.55
7.55,0.55
7.56,0.56
7.57,0.54
7.58,0.55
7.59,0.54
7.60,0.54
7.61,0.53
7.62,0.54
7.63,0.53
7.64,0.54
7.65,0.53
7.66,0.53
7.67,0.53
7.68,0.53
7.69,0.53
7.70,0.53
7.71,0.53
7.72,0.53
7.73,0.53
7.74,0.54
7.75,0.53
7.76,0.53
7.77,0.55
7.78,0.53
7.79,0.55
7.80,0.54
7.81,0.55
7.82,0.54
7.83,0.56
7.84,0.54
7.85,0.56
7.86,0.55
7.87,0.56
7.88,0.55
7.89,0.56
7.90,0.55
7.91,0.57
7.92,0.56
7.93,0.56
7.94,0.57
7.95,0.57
7.96,0.57
7.97,0.56
7.98,0.56
7.99,0.56
8.00,0.56
8.01,0.56
8.02,0.57
8.03,0.57
8.04,0.56
8.05,0.56
8.06,0.56
8.07,0.56
8.08,0.55
8.09,0.56
8.10,0.56
8.11,0.55
8.12,0.55
8.13,0.56
8.14,0.55
8.15,0.55
8.16,0.56
8.17,0.55
8.18,0.54
8.19,0.55
8.20,0.55
8.21,0.55
8.22,0.55
8.23,0.55
8.24,0.55
8.25,0.55
8.26,0.55
8.27,0.55
8.28,0.55
8.29,0.55
8.30,0.55
8.31,0.55
8.32,0.55
8.33,0.56
8.34,0.55
8.35,0.55
8.36,0.55
8.37,0.56
8.38,0.55
8.39,0.55
8.40,0.56
8.41,0.56
8.42,0.55
8.43,0.56
8.44,0.57
8.45,0.56
8.46,0.56
8.47,0.56
8.48,0.57
8.49,0.57
8.50,0.57
8.51,0.56
8.52,0.56
8.53,0.56
8.54,0.56
8.55,0.56
8.56,0.56
8.57,0.56
8.58,0.56
8.59,0.56
8.60,0.56
8.61,0.56
8.62,0.57
8.63,0.57
8.64,0.57
8.65,0.56
8.66,0.56
8.67,0.56
8.68,0.56
8.69,0.56
